time,frequency,confidence
58.192,391.377,0.917739
58.196,391.348,0.919233
58.200,391.172,0.916144
58.204,390.749,0.916018
58.208,389.951,0.920070
58.212,389.433,0.906053
58.216,388.508,0.880505
58.220,388.207,0.810964
58.224,387.580,0.701889
58.228,387.134,0.553083
58.232,387.863,0.249752
58.236,436.318,0.200415
58.240,491.149,0.233183
58.244,491.876,0.345273
58.248,492.169,0.510955
58.252,493.133,0.474159
58.256,455.797,0.453635
58.260,397.149,0.454669
58.264,371.590,0.675696
58.268,372.038,0.779478
58.272,372.537,0.847556
58.276,372.654,0.894787
58.280,372.697,0.914905
58.284,373.007,0.917259
58.288,373.189,0.915513
58.292,373.368,0.907234
58.296,373.172,0.918119
58.300,373.138,0.921124
58.304,372.692,0.928503
58.308,372.051,0.930873
58.312,371.410,0.935517
58.316,371.124,0.922118
58.320,371.123,0.906139
58.324,371.032,0.906418
58.328,370.793,0.891850
58.332,370.667,0.884741
58.336,370.309,0.877427
58.340,369.923,0.862901
58.344,370.223,0.820609
58.348,370.651,0.693828
58.352,372.182,0.495565
58.356,367.143,0.279142
58.360,351.246,0.303327
58.364,339.363,0.425756
58.368,335.370,0.567851
58.372,333.291,0.759722
58.376,332.541,0.874666
58.380,332.547,0.912087
58.384,332.435,0.932535
58.388,332.473,0.938496
58.392,332.540,0.944562
58.396,332.513,0.949401
58.400,332.281,0.957404
58.404,331.825,0.963279
58.408,331.146,0.960110
58.412,330.531,0.944071
58.416,330.425,0.912648
58.420,330.225,0.875213
58.424,329.989,0.794741
58.428,329.907,0.663642
58.432,329.556,0.443870
58.436,328.799,0.453959
58.440,326.763,0.316626
58.444,325.720,0.274768
58.448,291.834,0.297270
58.452,292.841,0.508664
58.456,293.778,0.712102
58.460,294.137,0.846985
58.464,294.268,0.893145
58.468,293.999,0.916951
58.472,293.832,0.927964
58.476,293.694,0.939827
58.480,293.624,0.945617
58.484,293.467,0.941135
58.488,293.246,0.935187
58.492,293.175,0.919902
58.496,292.893,0.908706
58.500,292.646,0.885662
58.504,293.163,0.892478
58.508,293.369,0.882513
58.512,293.405,0.845380
58.516,292.883,0.800912
58.520,292.240,0.773525
58.524,291.311,0.777294
58.528,290.668,0.749960
58.532,290.347,0.695289
58.536,290.622,0.631595
58.540,290.120,0.548459
58.544,290.126,0.478158
58.548,289.751,0.411454
58.552,288.473,0.445701
58.556,287.064,0.500665
58.560,284.320,0.626212
58.564,283.476,0.709587
58.568,283.106,0.762244
58.572,282.812,0.831143
58.576,283.290,0.892543
58.580,283.000,0.914412
58.584,282.876,0.919355
58.588,282.243,0.915604
58.592,281.952,0.917981
58.596,281.300,0.922751
58.600,280.760,0.910669
58.604,280.546,0.906167
58.608,280.578,0.902895
58.612,280.747,0.902016
58.616,280.855,0.893566
58.620,281.259,0.880530
58.624,281.609,0.857122
58.628,281.958,0.835091
58.632,282.191,0.799244
58.636,281.963,0.775511
58.640,281.987,0.694612
58.644,282.039,0.640090
58.648,283.280,0.479593
58.652,289.274,0.367846
58.656,329.014,0.606907
58.660,329.642,0.771710
58.664,329.909,0.861050
58.668,330.017,0.909152
58.672,330.430,0.937479
58.676,330.826,0.960958
58.680,331.125,0.964229
58.684,331.234,0.967140
58.688,331.200,0.968941
58.692,331.271,0.969379
58.696,331.432,0.967546
58.700,331.357,0.968434
58.704,331.145,0.969521
58.708,331.037,0.968410
58.712,330.756,0.966429
58.716,330.510,0.963727
58.720,330.037,0.957314
58.724,329.539,0.946627
58.728,329.226,0.932042
58.732,328.703,0.905985
58.736,328.566,0.893318
58.740,328.310,0.864506
58.744,328.392,0.810756
58.748,328.985,0.669702
58.752,330.505,0.503769
58.756,331.989,0.351298
58.760,367.333,0.280221
58.764,366.472,0.463826
58.768,366.727,0.652990
58.772,367.248,0.739923
58.776,367.970,0.785849
58.780,368.845,0.834699
58.784,369.607,0.860604
58.788,369.854,0.878629
58.792,370.346,0.886445
58.796,371.678,0.862722
58.800,372.979,0.798743
58.804,374.980,0.764157
58.808,376.899,0.769534
58.812,379.517,0.739225
58.816,381.444,0.725223
58.820,382.478,0.649099
58.824,383.656,0.645809
58.828,384.113,0.654547
58.832,384.784,0.681223
58.836,384.869,0.683432
58.840,385.288,0.699001
58.844,386.143,0.723302
58.848,387.007,0.768426
58.852,387.517,0.835958
58.856,388.488,0.879658
58.860,388.411,0.899133
58.864,388.964,0.915290
58.868,389.157,0.927698
58.872,389.755,0.935668
58.876,390.069,0.941765
58.880,390.383,0.941204
58.884,390.688,0.936778
58.888,390.654,0.938230
58.892,390.560,0.939258
58.896,390.110,0.945078
58.900,389.873,0.945131
58.904,389.510,0.944820
58.908,389.228,0.942851
58.912,388.705,0.940438
58.916,388.357,0.927175
58.920,387.853,0.900808
58.924,387.345,0.857639
58.928,386.976,0.769103
58.932,386.761,0.711529
58.936,387.211,0.615254
58.940,389.323,0.506939
58.944,392.668,0.401196
58.948,395.332,0.467323
58.952,394.201,0.451947
58.956,392.423,0.302359
58.960,392.414,0.198477
58.964,394.721,0.364975
58.968,400.662,0.446052
58.972,417.989,0.479270
58.976,430.045,0.474427
58.980,435.012,0.479138
58.984,437.872,0.335569
58.988,438.625,0.491124
58.992,439.170,0.633610
58.996,439.427,0.685499
59.000,439.725,0.718332
59.004,439.560,0.731562
59.008,439.540,0.765695
59.012,439.289,0.753428
59.016,439.216,0.740869
59.020,438.926,0.709613
59.024,438.638,0.674445
59.028,437.830,0.662624
59.032,437.617,0.618427
59.036,438.199,0.630903
59.040,441.086,0.509631
59.044,490.436,0.483894
59.048,491.397,0.678344
59.052,493.261,0.837375
59.056,493.898,0.897499
59.060,494.539,0.918918
59.064,494.929,0.944000
59.068,495.096,0.953719
59.072,495.222,0.957634
59.076,495.620,0.961153
59.080,495.918,0.960773
59.084,496.167,0.961838
59.088,496.242,0.961489
59.092,496.146,0.960906
59.096,495.933,0.957514
59.100,495.841,0.957527
59.104,495.680,0.958227
59.108,495.264,0.958788
59.112,494.759,0.952948
59.116,494.535,0.953001
59.120,494.737,0.943284
59.124,494.707,0.932739
59.128,494.819,0.918610
59.132,495.386,0.886048
59.136,496.118,0.744956
59.140,555.657,0.461782
59.144,557.630,0.803779
59.148,557.416,0.894829
59.152,557.331,0.914171
59.156,556.918,0.934363
59.160,556.971,0.941897
59.164,556.855,0.948626
59.168,556.769,0.952908
59.172,556.982,0.953612
59.176,556.892,0.956041
59.180,556.964,0.954351
59.184,556.802,0.955605
59.188,556.804,0.954894
59.192,556.867,0.956555
59.196,556.838,0.955308
59.200,556.896,0.954288
59.204,556.818,0.951230
59.208,557.011,0.947363
59.212,557.151,0.942079
59.216,557.083,0.933912
59.220,556.794,0.916671
59.224,556.401,0.893251
59.228,555.972,0.877919
59.232,555.387,0.828450
59.236,554.337,0.786052
59.240,553.994,0.735528
59.244,554.457,0.654648
59.248,561.615,0.517093
59.252,577.773,0.714175
59.256,583.974,0.838121
59.260,586.985,0.928931
59.264,588.537,0.951292
59.268,589.656,0.964858
59.272,590.646,0.964094
59.276,591.280,0.965760
59.280,591.156,0.967436
59.284,590.994,0.971445
59.288,590.542,0.974888
59.292,590.474,0.979155
59.296,590.260,0.980731
59.300,589.910,0.980641
59.304,589.839,0.976733
59.308,589.667,0.970800
59.312,589.965,0.964555
59.316,590.607,0.951043
59.320,591.544,0.925972
59.324,592.740,0.902089
59.328,593.281,0.872128
59.332,593.370,0.834716
59.336,592.545,0.822651
59.340,592.219,0.741011
59.344,591.329,0.635854
59.348,650.337,0.524353
59.352,650.591,0.709814
59.356,651.696,0.841466
59.360,652.867,0.901115
59.364,654.673,0.927776
59.368,656.427,0.941492
59.372,657.580,0.941139
59.376,658.535,0.944160
59.380,659.324,0.952482
59.384,659.642,0.953524
59.388,659.827,0.954377
59.392,659.728,0.956513
59.396,659.355,0.956232
59.400,659.104,0.955762
59.404,658.760,0.954128
59.408,658.323,0.949339
59.412,658.286,0.949836
59.416,657.927,0.947362
59.420,657.755,0.947837
59.424,657.927,0.944874
59.428,658.044,0.932793
59.432,658.129,0.918457
59.436,659.080,0.885531
59.440,658.621,0.807926
59.444,658.847,0.681268
59.448,659.025,0.492660
59.452,736.892,0.620236
59.456,738.662,0.821952
59.460,739.635,0.884452
59.464,740.080,0.903271
59.468,740.262,0.914304
59.472,740.829,0.922034
59.476,741.249,0.923871
59.480,741.351,0.929656
59.484,741.299,0.930592
59.488,741.001,0.931118
59.492,740.540,0.924449
59.496,740.209,0.921425
59.500,739.935,0.915703
59.504,740.038,0.913690
59.508,740.217,0.906192
59.512,740.414,0.893907
59.516,741.173,0.867239
59.520,742.440,0.818499
59.524,743.666,0.762931
59.528,746.178,0.577493
59.532,750.831,0.488555
59.536,761.392,0.352526
59.540,768.872,0.332638
59.544,772.380,0.396576
59.548,775.900,0.478641
59.552,778.616,0.699459
59.556,780.866,0.840602
59.560,782.135,0.900018
59.564,782.330,0.924579
59.568,782.182,0.933058
59.572,782.284,0.941558
59.576,782.382,0.947636
59.580,782.489,0.951139
59.584,782.548,0.953953
59.588,782.516,0.953094
59.592,782.024,0.950821
59.596,781.762,0.948490
59.600,781.680,0.945645
59.604,781.371,0.946361
59.608,780.989,0.947882
59.612,780.849,0.946450
59.616,780.515,0.943987
59.620,780.124,0.944218
59.624,779.830,0.939859
59.628,779.505,0.931490
59.632,779.289,0.912561
59.636,779.462,0.886490
59.640,779.271,0.835837
59.644,719.657,0.609257
59.648,662.553,0.433770
59.652,658.846,0.706931
59.656,659.219,0.805144
59.660,659.511,0.889278
59.664,659.719,0.907531
59.668,660.320,0.928732
59.672,660.592,0.939716
59.676,660.915,0.947572
59.680,661.209,0.951933
59.684,661.226,0.953371
59.688,661.248,0.955013
59.692,661.370,0.955246
59.696,661.228,0.955339
59.700,661.235,0.953822
59.704,661.139,0.953507
59.708,661.432,0.954616
59.712,661.355,0.952045
59.716,661.503,0.948480
59.720,661.716,0.943140
59.724,662.163,0.925815
59.728,662.284,0.880741
59.732,662.534,0.769326
59.736,663.785,0.555485
59.740,717.115,0.496961
59.744,720.361,0.698285
59.748,721.524,0.770120
59.752,723.262,0.842710
59.756,725.152,0.863950
59.760,727.348,0.863156
59.764,729.223,0.845530
59.768,730.845,0.867129
59.772,732.490,0.896270
59.776,734.156,0.908980
59.780,735.254,0.914040
59.784,735.397,0.919110
59.788,735.991,0.915487
59.792,736.352,0.906967
59.796,736.815,0.894238
59.800,737.119,0.889068
59.804,737.149,0.878079
59.808,736.972,0.864092
59.812,736.887,0.835807
59.816,736.307,0.820294
59.820,735.821,0.760457
59.824,734.970,0.657980
59.828,734.222,0.554801
59.832,799.676,0.342423
59.836,867.735,0.391719
59.840,870.209,0.470817
59.844,872.889,0.496807
59.848,875.816,0.630781
59.852,877.280,0.674756
59.856,878.397,0.720556
59.860,879.366,0.811740
59.864,880.042,0.868176
59.868,880.390,0.896680
59.872,880.589,0.920208
59.876,880.731,0.928821
59.880,880.811,0.938326
59.884,880.951,0.950286
59.888,881.253,0.955444
59.892,881.159,0.947875
59.896,881.586,0.934654
59.900,881.579,0.899744
59.904,882.629,0.837529
59.908,882.964,0.649480
59.912,982.945,0.252503
59.916,982.438,0.422998
59.920,983.053,0.496922
59.924,982.558,0.506131
59.928,982.780,0.546245
59.932,984.471,0.560376
59.936,986.221,0.675045
59.940,988.341,0.709453
59.944,990.435,0.731354
59.948,994.191,0.726304
59.952,1000.447,0.834374
59.956,1001.663,0.885666
59.960,1003.529,0.910872
59.964,1003.780,0.917579
59.968,1004.589,0.923110
59.972,1005.178,0.920184
59.976,1006.646,0.917596
59.980,1007.632,0.906207
59.984,1008.564,0.891731
59.988,1009.312,0.871311
59.992,1009.563,0.863234
59.996,1009.680,0.841066
60.000,1009.598,0.829290
60.004,1009.710,0.798006
60.008,1009.823,0.778882
60.012,1008.559,0.749511
60.016,1006.671,0.728375
60.020,1002.560,0.678047
60.024,996.921,0.679678
60.028,992.959,0.676584
60.032,992.976,0.605807
60.036,993.152,0.529408
60.040,995.956,0.401844
60.044,1106.226,0.286247
60.048,1107.958,0.442183
60.052,1107.946,0.480816
60.056,1108.505,0.566890
60.060,1108.709,0.567821
60.064,1108.934,0.641261
60.068,1108.927,0.660732
60.072,1109.242,0.708536
60.076,1109.018,0.686878
60.080,1108.761,0.638577
60.084,1108.472,0.612288
60.088,1108.902,0.604749
60.092,1108.542,0.593538
60.096,1109.083,0.617732
60.100,1109.186,0.570107
60.104,1109.241,0.536221
60.108,1109.032,0.510681
60.112,1108.216,0.449289
60.116,1108.378,0.370920
60.120,1101.883,0.240379
60.124,1103.816,0.165864
60.128,1104.770,0.123522
60.132,1168.552,0.123719
60.136,1173.393,0.200710
60.140,1178.599,0.180175
60.144,1181.025,0.410424
60.148,1186.505,0.483191
60.152,1189.373,0.618301
60.156,1192.898,0.700463
60.160,1195.982,0.728940
60.164,1197.925,0.744251
60.168,1199.507,0.773259
60.172,1201.123,0.803272
60.176,1201.824,0.818547
60.180,1201.813,0.820535
60.184,1202.144,0.800931
60.188,1201.921,0.786681
60.192,1198.558,0.747218
60.196,1195.862,0.771920
60.200,1193.176,0.776642
60.204,1190.162,0.772818
60.208,1186.764,0.773762
60.212,1183.669,0.780158
60.216,1181.102,0.725747
60.220,1180.019,0.510884
60.224,1047.523,0.399781
60.228,928.484,0.341571
60.232,817.269,0.275563
60.236,733.938,0.252150
60.240,741.784,0.617862
60.244,744.144,0.767702
60.248,745.266,0.808807
60.252,746.318,0.853431
60.256,746.749,0.880023
60.260,746.901,0.902426
60.264,746.937,0.912050
60.268,746.747,0.911625
60.272,746.349,0.914982
60.276,745.937,0.919674
60.280,745.426,0.917445
60.284,744.547,0.919082
60.288,743.491,0.913307
60.292,742.369,0.905841
60.296,741.564,0.887423
60.300,740.355,0.868484
60.304,739.730,0.835858
60.308,738.265,0.828088
60.312,737.230,0.804818
60.316,736.668,0.768577
60.320,736.414,0.716979
60.324,736.391,0.715910
60.328,735.836,0.652420
60.332,732.127,0.434781
60.336,663.838,0.586723
60.340,665.730,0.722937
60.344,667.394,0.787870
60.348,669.326,0.844107
60.352,669.671,0.884069
60.356,669.865,0.909281
60.360,669.957,0.923112
60.364,669.766,0.928534
60.368,669.189,0.931568
60.372,668.662,0.928912
60.376,667.718,0.926795
60.380,666.975,0.920460
60.384,666.413,0.922002
60.388,665.710,0.930466
60.392,665.195,0.934547
60.396,664.843,0.935744
60.400,664.160,0.944375
60.404,663.486,0.948129
60.408,663.137,0.947912
60.412,661.985,0.946368
60.416,661.355,0.925185
60.420,660.146,0.900743
60.424,658.410,0.833387
60.428,654.720,0.531538
60.432,591.088,0.777382
60.436,590.215,0.882956
60.440,589.815,0.942168
60.444,589.635,0.954917
60.448,589.981,0.966387
60.452,590.182,0.974244
60.456,590.350,0.977963
60.460,590.619,0.978907
60.464,590.611,0.979877
60.468,590.886,0.977438
60.472,590.916,0.975834
60.476,590.768,0.973241
60.480,590.656,0.972798
60.484,590.121,0.971086
60.488,589.683,0.971932
60.492,589.444,0.976914
60.496,588.913,0.978599
60.500,588.707,0.981208
60.504,588.617,0.982879
60.508,588.956,0.981293
60.512,589.432,0.978956
60.516,590.238,0.972807
60.520,590.371,0.973449
60.524,590.872,0.960725
60.528,591.254,0.946536
60.532,591.906,0.931283
60.536,592.545,0.888621
60.540,592.573,0.752081
60.544,591.122,0.605127
60.548,533.687,0.367389
60.552,479.312,0.414571
60.556,441.041,0.458650
60.560,440.839,0.589529
60.564,440.771,0.681748
60.568,440.920,0.723363
60.572,440.843,0.801518
60.576,440.671,0.798297
60.580,440.845,0.858372
60.584,440.826,0.857807
60.588,440.844,0.877241
60.592,440.715,0.885931
60.596,440.598,0.901061
60.600,440.417,0.905925
60.604,440.337,0.907557
60.608,439.991,0.914165
60.612,439.816,0.910289
60.616,439.372,0.896277
60.620,438.940,0.869659
60.624,438.561,0.842013
60.628,437.967,0.804804
60.632,437.591,0.745838
60.636,437.258,0.590460
60.640,437.683,0.461884
60.644,478.193,0.490036
60.648,540.776,0.635428
60.652,604.245,0.784585
60.656,660.100,0.869543
60.660,660.148,0.908536
60.664,660.218,0.928817
60.668,660.144,0.945304
60.672,660.229,0.953158
60.676,660.276,0.956946
60.680,660.383,0.958891
60.684,660.473,0.959242
60.688,660.623,0.960453
60.692,660.677,0.960445
60.696,660.908,0.961259
60.700,660.735,0.960773
60.704,660.786,0.960456
60.708,660.719,0.960494
60.712,660.816,0.959758
60.716,660.528,0.956891
60.720,660.287,0.955082
60.724,660.099,0.953468
60.728,659.722,0.950063
60.732,659.266,0.941532
60.736,659.369,0.932988
60.740,659.547,0.925990
60.744,659.971,0.917689
60.748,660.650,0.911338
60.752,660.850,0.904480
60.756,660.544,0.913303
60.760,660.002,0.907205
60.764,659.096,0.846948
60.768,658.619,0.782902
60.772,657.669,0.699052
60.776,655.922,0.553860
60.780,593.382,0.462384
60.784,593.007,0.545752
60.788,592.474,0.586965
60.792,591.673,0.587947
60.796,590.083,0.738244
60.800,588.908,0.721702
60.804,649.356,0.665642
60.808,734.858,0.577572
60.812,793.707,0.423293
60.816,922.049,0.352931
60.820,1018.759,0.347511
60.824,1147.163,0.323636
60.828,1150.470,0.384472
60.832,1150.847,0.411188
60.836,1153.223,0.395868
60.840,1153.729,0.346357
60.844,1152.606,0.306801
60.848,1122.365,0.346763
60.852,1118.043,0.431462
60.856,1114.708,0.541457
60.860,1112.527,0.617842
60.864,1111.345,0.687627
60.868,1110.759,0.753287
60.872,1110.409,0.811975
60.876,1110.774,0.850115
60.880,1111.601,0.878506
60.884,1112.515,0.892678
60.888,1113.379,0.901257
60.892,1114.164,0.899867
60.896,1114.484,0.904494
60.900,1114.831,0.909625
60.904,1115.240,0.917893
60.908,1115.526,0.915695
60.912,1116.081,0.907265
60.916,1117.197,0.894109
60.920,1118.823,0.865555
60.924,1122.506,0.806007
60.928,1127.720,0.743008
60.932,1132.876,0.681424
60.936,1139.656,0.651982
60.940,1144.543,0.646203
60.944,1152.989,0.730164
60.948,1157.086,0.749253
60.952,1161.062,0.745051
60.956,1168.504,0.758779
60.960,1172.062,0.820492
60.964,1175.392,0.839066
60.968,1178.333,0.842230
60.972,1181.158,0.860408
60.976,1183.122,0.840066
60.980,1184.611,0.817709
60.984,1184.653,0.806057
60.988,1184.553,0.795180
60.992,1185.921,0.774095
60.996,1182.914,0.754992
61.000,1180.687,0.754463
61.004,1179.490,0.738397
61.008,1176.594,0.721228
61.012,1174.430,0.726363
61.016,1172.990,0.717834
61.020,1171.382,0.717264
61.024,1170.091,0.715010
61.028,1169.807,0.700559
61.032,1170.797,0.687290
61.036,1172.454,0.630153
61.040,1174.630,0.591758
61.044,1175.459,0.486114
61.048,1148.134,0.755535
61.052,1065.999,0.821730
61.056,997.173,0.781359
61.060,897.802,0.677940
61.064,883.760,0.604239
61.068,884.033,0.681627
61.072,884.815,0.619166
61.076,885.235,0.642955
61.080,885.696,0.627097
61.084,885.758,0.626895
61.088,885.845,0.704558
61.092,886.010,0.708701
61.096,885.675,0.730147
61.100,885.569,0.759437
61.104,885.774,0.783229
61.108,885.906,0.807924
61.112,886.152,0.822921
61.116,886.479,0.822121
61.120,886.451,0.796001
61.124,810.616,0.731904
61.128,711.166,0.651790
61.132,632.699,0.510157
61.136,591.538,0.469748
61.140,591.239,0.595254
61.144,591.073,0.584666
61.148,590.465,0.527847
61.152,590.433,0.424397
61.156,589.653,0.323800
61.160,589.318,0.187926
61.164,655.562,0.164745
61.168,735.166,0.424052
61.172,738.196,0.656947
61.176,739.728,0.814551
61.180,740.989,0.889990
61.184,741.702,0.918154
61.188,742.401,0.929638
61.192,742.914,0.935458
61.196,743.450,0.936992
61.200,743.777,0.938163
61.204,744.298,0.931249
61.208,744.446,0.924092
61.212,744.659,0.910737
61.216,744.892,0.893720
61.220,744.336,0.873637
61.224,744.188,0.823667
61.228,743.395,0.762524
61.232,742.460,0.618452
61.236,740.889,0.512131
61.240,739.212,0.314768
61.244,653.782,0.195517
61.248,588.806,0.186254
61.252,589.524,0.281616
61.256,590.288,0.289385
61.260,591.443,0.349091
61.264,592.578,0.335963
61.268,592.799,0.311916
61.272,593.413,0.359903
61.276,593.411,0.404428
61.280,592.813,0.480204
61.284,592.525,0.530427
61.288,592.464,0.582195
61.292,592.602,0.552890
61.296,593.524,0.583199
61.300,593.786,0.555004
61.304,593.664,0.542605
61.308,593.617,0.510825
61.312,593.226,0.510080
61.316,592.587,0.521051
61.320,592.469,0.553863
61.324,592.154,0.536962
61.328,591.224,0.561196
61.332,590.454,0.579839
61.336,589.877,0.607833
61.340,589.886,0.654232
61.344,589.571,0.698492
61.348,589.806,0.711044
61.352,589.711,0.710054
61.356,590.041,0.659180
61.360,627.577,0.644028
61.364,718.519,0.782750
61.368,809.434,0.830518
61.372,885.323,0.879537
61.376,885.597,0.886433
61.380,885.805,0.895424
61.384,885.745,0.892077
61.388,885.679,0.898023
61.392,885.756,0.903535
61.396,885.856,0.905592
61.400,886.159,0.903785
61.404,886.292,0.893945
61.408,886.622,0.873520
61.412,886.368,0.851401
61.416,886.069,0.831711
61.420,885.966,0.756214
61.424,885.357,0.705239
61.428,884.900,0.651100
61.432,884.809,0.654786
61.436,884.642,0.620218
61.440,884.320,0.560925
61.444,883.945,0.445390
61.448,860.733,0.394865
61.452,768.888,0.262219
61.456,742.249,0.494501
61.460,744.188,0.726201
61.464,745.348,0.843992
61.468,745.964,0.876860
61.472,746.128,0.905991
61.476,746.090,0.915993
61.480,745.746,0.923042
61.484,745.026,0.926724
61.488,744.377,0.926782
61.492,743.392,0.925444
61.496,742.510,0.922501
61.500,741.388,0.915717
61.504,740.434,0.907404
61.508,739.607,0.894022
61.512,738.772,0.884095
61.516,738.344,0.870956
61.520,737.726,0.868484
61.524,737.318,0.856837
61.528,736.875,0.844578
61.532,736.352,0.796080
61.536,735.866,0.720866
61.540,651.052,0.490970
61.544,587.030,0.382247
61.548,588.599,0.682619
61.552,588.460,0.803745
61.556,588.149,0.851334
61.560,588.311,0.853628
61.564,588.392,0.877209
61.568,588.692,0.873671
61.572,588.797,0.856498
61.576,588.610,0.815559
61.580,588.395,0.767922
61.584,588.347,0.741806
61.588,588.076,0.761116
61.592,588.029,0.754625
61.596,588.515,0.800128
61.600,588.704,0.842253
61.604,589.425,0.874856
61.608,590.027,0.894396
61.612,589.445,0.930383
61.616,590.121,0.945283
61.620,590.264,0.953988
61.624,590.086,0.958315
61.628,590.693,0.951186
61.632,590.636,0.949575
61.636,590.860,0.943402
61.640,590.923,0.928830
61.644,590.887,0.925705
61.648,591.147,0.882615
61.652,591.476,0.842083
61.656,591.807,0.760024
61.660,592.075,0.668285
61.664,592.073,0.645324
61.668,591.963,0.578883
61.672,591.721,0.607912
61.676,591.260,0.650022
61.680,590.809,0.616497
61.684,590.516,0.579479
61.688,590.234,0.586406
61.692,589.937,0.557978
61.696,589.800,0.534817
61.700,589.840,0.548419
61.704,589.633,0.499962
61.708,589.671,0.532662
61.712,589.681,0.559881
61.716,590.121,0.509746
61.720,590.258,0.521757
61.724,590.682,0.489150
61.728,590.968,0.500588
61.732,591.202,0.502285
61.736,591.719,0.509226
61.740,592.707,0.455676
61.744,593.042,0.480997
61.748,592.858,0.440112
61.752,592.859,0.452913
61.756,592.744,0.506520
61.760,592.963,0.430506
61.764,594.224,0.290504
61.768,659.391,0.220421
61.772,744.310,0.559415
61.776,745.135,0.748291
61.780,745.182,0.834806
61.784,745.440,0.881892
61.788,745.570,0.904088
61.792,745.408,0.913986
61.796,745.357,0.913949
61.800,744.723,0.910606
61.804,744.943,0.893331
61.808,744.524,0.880191
61.812,744.759,0.855262
61.816,744.355,0.835276
61.820,744.154,0.816868
61.824,743.186,0.788318
61.828,742.654,0.772711
61.832,742.130,0.714413
61.836,739.260,0.655785
61.840,739.524,0.548250
61.844,654.436,0.387337
61.848,588.550,0.449150
61.852,589.652,0.671180
61.856,590.130,0.768261
61.860,591.263,0.762667
61.864,591.822,0.727814
61.868,592.483,0.706678
61.872,592.893,0.714182
61.876,593.574,0.713718
61.880,593.577,0.742486
61.884,594.369,0.799336
61.888,594.698,0.837074
61.892,594.871,0.867565
61.896,595.114,0.910596
61.900,594.860,0.911072
61.904,595.219,0.923754
61.908,595.571,0.922799
61.912,596.120,0.921324
61.916,596.447,0.918200
61.920,596.838,0.907957
61.924,597.175,0.899920
61.928,597.439,0.895168
61.932,597.273,0.899963
61.936,596.532,0.897215
61.940,595.059,0.886602
61.944,593.316,0.881613
61.948,591.686,0.914737
61.952,589.860,0.930820
61.956,589.725,0.898835
61.960,588.614,0.783705
61.964,586.939,0.592889
61.968,556.035,0.422861
61.972,556.068,0.633647
61.976,554.346,0.800104
61.980,555.093,0.888246
61.984,554.925,0.915031
61.988,554.939,0.924340
61.992,555.120,0.933606
61.996,555.091,0.936929
62.000,555.289,0.936651
62.004,554.975,0.935808
62.008,554.614,0.933543
62.012,554.245,0.925520
62.016,553.839,0.917701
62.020,553.685,0.913998
62.024,552.905,0.914069
62.028,552.245,0.914630
62.032,551.474,0.916426
62.036,550.768,0.906597
62.040,549.605,0.895695
62.044,547.514,0.830377
62.048,545.649,0.745046
62.052,541.791,0.621036
62.056,499.847,0.494949
62.060,501.016,0.756067
62.064,501.975,0.842714
62.068,502.157,0.894681
62.072,502.721,0.911906
62.076,502.941,0.926368
62.080,503.063,0.938391
62.084,503.192,0.946488
62.088,503.269,0.950596
62.092,503.220,0.953645
62.096,503.166,0.954979
62.100,502.995,0.953914
62.104,502.812,0.953610
62.108,502.622,0.951922
62.112,502.429,0.948179
62.116,502.069,0.944352
62.120,501.485,0.935928
62.124,500.616,0.930442
62.128,499.486,0.921525
62.132,498.107,0.902641
62.136,496.709,0.923835
62.140,495.706,0.930292
62.144,495.166,0.916219
62.148,495.033,0.882555
62.152,494.651,0.792664
62.156,493.367,0.663644
62.160,491.941,0.542312
62.164,470.816,0.483801
62.168,466.010,0.701873
62.172,465.400,0.815305
62.176,465.821,0.863433
62.180,465.990,0.909572
62.184,466.019,0.925973
62.188,466.203,0.941663
62.192,466.412,0.951466
62.196,466.684,0.958555
62.200,466.846,0.960497
62.204,467.095,0.959995
62.208,467.184,0.956643
62.212,467.276,0.957325
62.216,466.934,0.949770
62.220,466.894,0.945797
62.224,467.026,0.931551
62.228,467.105,0.920379
62.232,467.174,0.918241
62.236,467.284,0.900436
62.240,467.450,0.882964
62.244,467.161,0.859391
62.248,467.489,0.823437
62.252,467.748,0.820697
62.256,467.754,0.763393
62.260,467.789,0.704651
62.264,467.071,0.694398
62.268,467.650,0.668783
62.272,468.914,0.517759
62.276,508.322,0.338732
62.280,580.498,0.398712
62.284,638.604,0.677143
62.288,727.811,0.835486
62.292,807.696,0.877336
62.296,809.653,0.897598
62.300,811.015,0.905792
62.304,811.620,0.909431
62.308,811.814,0.917394
62.312,812.024,0.910419
62.316,812.249,0.897249
62.320,812.071,0.893019
62.324,811.916,0.875557
62.328,811.664,0.855592
62.332,812.241,0.823693
62.336,812.569,0.762775
62.340,811.440,0.700415
62.344,811.728,0.569821
62.348,811.837,0.391067
62.352,926.659,0.212972
62.356,924.707,0.236876
62.360,924.695,0.233599
62.364,829.292,0.142228
62.368,749.362,0.441422
62.372,749.477,0.674326
62.376,749.532,0.785237
62.380,749.118,0.819371
62.384,748.997,0.849420
62.388,748.609,0.872723
62.392,748.084,0.893492
62.396,747.486,0.895856
62.400,746.648,0.890429
62.404,746.264,0.880139
62.408,745.487,0.874717
62.412,744.432,0.862428
62.416,743.485,0.850213
62.420,742.446,0.836660
62.424,741.929,0.823702
62.428,741.943,0.805594
62.432,742.364,0.752880
62.436,743.311,0.711220
62.440,743.170,0.644803
62.444,742.419,0.358681
62.448,741.550,0.177022
62.452,741.218,0.112437
